GEOID,year,forecast_date,d0_pct,d1_pct,d2_pct,d3_pct,d4_pct,d2plus
19073,2018,10-01,6.36,2.15,0.84,0.0,0.0,0.84
19073,2018,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19073,2019,08-01,11.23,0.0,0.0,0.0,0.0,0.0
19073,2019,09-01,40.85,6.29,0.0,0.0,0.0,0.0
19073,2019,10-01,6.47,0.0,0.0,0.0,0.0,0.0
19073,2019,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19073,2020,08-01,54.06,29.59,7.62,0.0,0.0,7.62
19073,2020,09-01,96.31,60.88,29.3,6.52,0.0,29.3
19073,2020,10-01,78.25,47.19,22.99,0.0,0.0,22.99
19073,2020,EOS,64.93,36.35,17.59,4.03,0.0,17.59
19073,2021,08-01,69.96,55.36,26.92,0.0,0.0,26.92
19073,2021,09-01,82.63,57.35,33.73,10.1,0.0,33.73
19073,2021,10-01,74.58,48.13,9.6,0.0,0.0,9.6
19073,2021,EOS,42.42,13.17,0.0,0.0,0.0,0.0
19073,2022,08-01,47.03,15.26,7.34,2.47,0.0,7.34
19073,2022,09-01,65.72,38.87,15.92,2.08,0.0,15.92
19073,2022,10-01,69.57,41.89,20.39,2.2,0.02,20.39
19073,2022,EOS,92.64,73.3,29.84,12.01,0.57,29.84
19073,2023,08-01,100.0,82.85,18.25,4.15,0.0,18.25
19073,2023,09-01,98.9,74.43,41.31,5.28,0.0,41.31
19073,2023,10-01,99.81,96.59,72.99,25.51,4.96,72.99
19073,2023,EOS,98.96,83.66,58.07,27.47,0.0,58.07
19073,2024,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19073,2024,09-01,3.37,0.0,0.0,0.0,0.0,0.0
19073,2024,10-01,93.98,10.2,0.0,0.0,0.0,0.0
19073,2024,EOS,93.17,60.49,2.34,0.0,0.0,2.34
19073,2025,08-01,4.04,0.92,0.0,0.0,0.0,0.0
19073,2025,09-01,0.0,0.0,0.0,0.0,0.0,0.0
19073,2025,10-01,15.24,0.0,0.0,0.0,0.0,0.0
19073,2025,EOS,71.66,21.41,0.0,0.0,0.0,0.0
19075,2004,08-01,0.01,0.0,0.0,0.0,0.0,0.0
19075,2004,09-01,0.5,0.0,0.0,0.0,0.0,0.0
19075,2004,10-01,0.86,0.0,0.0,0.0,0.0,0.0
19075,2004,EOS,15.31,0.0,0.0,0.0,0.0,0.0
19075,2005,08-01,46.1,20.62,6.24,2.07,0.0,6.24
19075,2005,09-01,31.44,20.75,10.95,5.13,0.0,10.95
19075,2005,10-01,59.54,39.42,16.13,3.32,0.0,16.13
19075,2005,EOS,74.63,58.9,32.0,8.08,0.0,32.0
19075,2006,08-01,84.79,64.39,23.56,0.0,0.0,23.56
19075,2006,09-01,56.07,19.38,0.0,0.0,0.0,0.0
19075,2006,10-01,36.35,4.13,0.0,0.0,0.0,0.0
19075,2006,EOS,27.59,5.6,0.0,0.0,0.0,0.0
19075,2007,08-01,70.36,27.24,1.24,0.0,0.0,1.24
19075,2007,09-01,30.91,10.71,2.41,0.0,0.0,2.41
19075,2007,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19075,2007,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19075,2008,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19075,2008,09-01,5.2,0.0,0.0,0.0,0.0,0.0
19075,2008,10-01,25.34,2.48,0.0,0.0,0.0,0.0
19075,2008,EOS,7.42,1.86,0.0,0.0,0.0,0.0
19075,2009,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19075,2009,09-01,2.99,0.0,0.0,0.0,0.0,0.0
19075,2009,10-01,25.76,0.92,0.0,0.0,0.0,0.0
19075,2009,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19075,2010,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19075,2010,09-01,0.0,0.0,0.0,0.0,0.0,0.0
19075,2010,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19075,2010,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19075,2011,08-01,9.7,0.0,0.0,0.0,0.0,0.0
19075,2011,09-01,61.13,15.36,0.0,0.0,0.0,0.0
19075,2011,10-01,70.96,25.98,9.93,0.0,0.0,9.93
19075,2011,EOS,77.8,41.83,23.87,0.0,0.0,23.87
19075,2012,08-01,100.0,100.0,100.0,27.64,0.0,100.0
19075,2012,09-01,100.0,100.0,100.0,67.54,0.0,100.0
19075,2012,10-01,100.0,100.0,100.0,66.14,2.36,100.0
19075,2012,EOS,100.0,100.0,68.65,41.7,1.23,68.65
19075,2013,08-01,62.92,0.01,0.0,0.0,0.0,0.0
19075,2013,09-01,82.43,35.16,0.0,0.0,0.0,0.0
19075,2013,10-01,94.67,78.53,37.33,1.76,0.0,37.33
19075,2013,EOS,76.6,52.5,19.7,0.0,0.0,19.7
19075,2014,08-01,0.69,0.0,0.0,0.0,0.0,0.0
19075,2014,09-01,19.92,0.0,0.0,0.0,0.0,0.0
19075,2014,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19075,2014,EOS,0.71,0.0,0.0,0.0,0.0,0.0
19075,2015,08-01,6.83,0.0,0.0,0.0,0.0,0.0
19075,2015,09-01,6.05,0.0,0.0,0.0,0.0,0.0
19075,2015,10-01,3.03,0.0,0.0,0.0,0.0,0.0
19075,2015,EOS,15.79,2.02,0.0,0.0,0.0,0.0
19075,2016,08-01,41.05,6.8,0.0,0.0,0.0,0.0
19075,2016,09-01,12.17,1.12,0.0,0.0,0.0,0.0
19075,2016,10-01,3.22,0.0,0.0,0.0,0.0,0.0
19075,2016,EOS,14.66,0.0,0.0,0.0,0.0,0.0
19075,2017,08-01,64.01,34.74,1.66,0.0,0.0,1.66
19075,2017,09-01,55.69,33.74,10.17,2.27,0.0,10.17
19075,2017,10-01,67.76,36.95,11.11,3.7,0.0,11.11
19075,2017,EOS,27.2,6.7,0.0,0.0,0.0,0.0
19075,2018,08-01,23.27,11.06,3.39,0.84,0.0,3.39
19075,2018,09-01,30.52,18.96,9.65,2.24,0.0,9.65
19075,2018,10-01,6.36,2.15,0.84,0.0,0.0,0.84
19075,2018,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19075,2019,08-01,11.23,0.0,0.0,0.0,0.0,0.0
19075,2019,09-01,40.85,6.29,0.0,0.0,0.0,0.0
19075,2019,10-01,6.47,0.0,0.0,0.0,0.0,0.0
19075,2019,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19075,2020,08-01,54.06,29.59,7.62,0.0,0.0,7.62
19075,2020,09-01,96.31,60.88,29.3,6.52,0.0,29.3
19075,2020,10-01,78.25,47.19,22.99,0.0,0.0,22.99
19075,2020,EOS,64.93,36.35,17.59,4.03,0.0,17.59
19075,2021,08-01,69.96,55.36,26.92,0.0,0.0,26.92
19075,2021,09-01,82.63,57.35,33.73,10.1,0.0,33.73
19075,2021,10-01,74.58,48.13,9.6,0.0,0.0,9.6
19075,2021,EOS,42.42,13.17,0.0,0.0,0.0,0.0
19075,2022,08-01,47.03,15.26,7.34,2.47,0.0,7.34
19075,2022,09-01,65.72,38.87,15.92,2.08,0.0,15.92
19075,2022,10-01,69.57,41.89,20.39,2.2,0.02,20.39
19075,2022,EOS,92.64,73.3,29.84,12.01,0.57,29.84
19075,2023,08-01,100.0,82.85,18.25,4.15,0.0,18.25
19075,2023,09-01,98.9,74.43,41.31,5.28,0.0,41.31
19075,2023,10-01,99.81,96.59,72.99,25.51,4.96,72.99
19075,2023,EOS,98.96,83.66,58.07,27.47,0.0,58.07
19077,2004,08-01,0.01,0.0,0.0,0.0,0.0,0.0
19077,2004,09-01,0.5,0.0,0.0,0.0,0.0,0.0
19077,2004,10-01,0.86,0.0,0.0,0.0,0.0,0.0
19077,2004,EOS,15.31,0.0,0.0,0.0,0.0,0.0
19077,2005,08-01,46.1,20.62,6.24,2.07,0.0,6.24
19077,2005,09-01,31.44,20.75,10.95,5.13,0.0,10.95
19077,2005,10-01,59.54,39.42,16.13,3.32,0.0,16.13
19077,2005,EOS,74.63,58.9,32.0,8.08,0.0,32.0
19077,2006,08-01,84.79,64.39,23.56,0.0,0.0,23.56
19077,2006,09-01,56.07,19.38,0.0,0.0,0.0,0.0
19077,2006,10-01,36.35,4.13,0.0,0.0,0.0,0.0
19077,2006,EOS,27.59,5.6,0.0,0.0,0.0,0.0
19077,2007,08-01,70.36,27.24,1.24,0.0,0.0,1.24
19077,2007,09-01,30.91,10.71,2.41,0.0,0.0,2.41
19077,2007,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19077,2007,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19077,2008,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19077,2008,09-01,5.2,0.0,0.0,0.0,0.0,0.0
19077,2008,10-01,25.34,2.48,0.0,0.0,0.0,0.0
19077,2008,EOS,7.42,1.86,0.0,0.0,0.0,0.0
19077,2009,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19077,2009,09-01,2.99,0.0,0.0,0.0,0.0,0.0
19077,2009,10-01,25.76,0.92,0.0,0.0,0.0,0.0
19077,2009,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19077,2010,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19077,2010,09-01,0.0,0.0,0.0,0.0,0.0,0.0
19077,2010,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19077,2010,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19077,2011,08-01,9.7,0.0,0.0,0.0,0.0,0.0
19077,2011,09-01,61.13,15.36,0.0,0.0,0.0,0.0
19077,2011,10-01,70.96,25.98,9.93,0.0,0.0,9.93
19077,2011,EOS,77.8,41.83,23.87,0.0,0.0,23.87
19077,2012,08-01,100.0,100.0,100.0,27.64,0.0,100.0
19077,2012,09-01,100.0,100.0,100.0,67.54,0.0,100.0
19077,2012,10-01,100.0,100.0,100.0,66.14,2.36,100.0
19077,2012,EOS,100.0,100.0,68.65,41.7,1.23,68.65
19077,2013,08-01,62.92,0.01,0.0,0.0,0.0,0.0
19077,2013,09-01,82.43,35.16,0.0,0.0,0.0,0.0
19077,2013,10-01,94.67,78.53,37.33,1.76,0.0,37.33
19077,2013,EOS,76.6,52.5,19.7,0.0,0.0,19.7
19077,2014,08-01,0.69,0.0,0.0,0.0,0.0,0.0
19077,2014,09-01,19.92,0.0,0.0,0.0,0.0,0.0
19077,2014,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19077,2014,EOS,0.71,0.0,0.0,0.0,0.0,0.0
19077,2015,08-01,6.83,0.0,0.0,0.0,0.0,0.0
19077,2015,09-01,6.05,0.0,0.0,0.0,0.0,0.0
19077,2015,10-01,3.03,0.0,0.0,0.0,0.0,0.0
19077,2015,EOS,15.79,2.02,0.0,0.0,0.0,0.0
19077,2016,08-01,41.05,6.8,0.0,0.0,0.0,0.0
19077,2016,09-01,12.17,1.12,0.0,0.0,0.0,0.0
19077,2016,10-01,3.22,0.0,0.0,0.0,0.0,0.0
19077,2016,EOS,14.66,0.0,0.0,0.0,0.0,0.0
19077,2017,08-01,64.01,34.74,1.66,0.0,0.0,1.66
19077,2017,09-01,55.69,33.74,10.17,2.27,0.0,10.17
19077,2017,10-01,67.76,36.95,11.11,3.7,0.0,11.11
19077,2017,EOS,27.2,6.7,0.0,0.0,0.0,0.0
19077,2018,08-01,23.27,11.06,3.39,0.84,0.0,3.39
19077,2018,09-01,30.52,18.96,9.65,2.24,0.0,9.65
19077,2018,10-01,6.36,2.15,0.84,0.0,0.0,0.84
19077,2018,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19077,2019,08-01,11.23,0.0,0.0,0.0,0.0,0.0
19077,2019,09-01,40.85,6.29,0.0,0.0,0.0,0.0
19077,2019,10-01,6.47,0.0,0.0,0.0,0.0,0.0
19077,2019,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19077,2020,08-01,54.06,29.59,7.62,0.0,0.0,7.62
19077,2020,09-01,96.31,60.88,29.3,6.52,0.0,29.3
19077,2020,10-01,78.25,47.19,22.99,0.0,0.0,22.99
19077,2020,EOS,64.93,36.35,17.59,4.03,0.0,17.59
19077,2021,08-01,69.96,55.36,26.92,0.0,0.0,26.92
19077,2021,09-01,82.63,57.35,33.73,10.1,0.0,33.73
19077,2021,10-01,74.58,48.13,9.6,0.0,0.0,9.6
19077,2021,EOS,42.42,13.17,0.0,0.0,0.0,0.0
19077,2022,08-01,47.03,15.26,7.34,2.47,0.0,7.34
19077,2022,09-01,65.72,38.87,15.92,2.08,0.0,15.92
19077,2022,10-01,69.57,41.89,20.39,2.2,0.02,20.39
19077,2022,EOS,92.64,73.3,29.84,12.01,0.57,29.84
19079,2004,08-01,0.01,0.0,0.0,0.0,0.0,0.0
19079,2004,09-01,0.5,0.0,0.0,0.0,0.0,0.0
19079,2004,10-01,0.86,0.0,0.0,0.0,0.0,0.0
19079,2004,EOS,15.31,0.0,0.0,0.0,0.0,0.0
19079,2005,08-01,46.1,20.62,6.24,2.07,0.0,6.24
19079,2005,09-01,31.44,20.75,10.95,5.13,0.0,10.95
19079,2005,10-01,59.54,39.42,16.13,3.32,0.0,16.13
19079,2005,EOS,74.63,58.9,32.0,8.08,0.0,32.0
19079,2006,08-01,84.79,64.39,23.56,0.0,0.0,23.56
19079,2006,09-01,56.07,19.38,0.0,0.0,0.0,0.0
19079,2006,10-01,36.35,4.13,0.0,0.0,0.0,0.0
19079,2006,EOS,27.59,5.6,0.0,0.0,0.0,0.0
19079,2007,08-01,70.36,27.24,1.24,0.0,0.0,1.24
19079,2007,09-01,30.91,10.71,2.41,0.0,0.0,2.41
19079,2007,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19079,2007,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19079,2008,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19079,2008,09-01,5.2,0.0,0.0,0.0,0.0,0.0
19079,2008,10-01,25.34,2.48,0.0,0.0,0.0,0.0
19079,2008,EOS,7.42,1.86,0.0,0.0,0.0,0.0
19079,2009,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19079,2009,09-01,2.99,0.0,0.0,0.0,0.0,0.0
19079,2009,10-01,25.76,0.92,0.0,0.0,0.0,0.0
19079,2009,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19079,2010,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19079,2010,09-01,0.0,0.0,0.0,0.0,0.0,0.0
19079,2010,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19079,2010,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19079,2011,08-01,9.7,0.0,0.0,0.0,0.0,0.0
19079,2011,09-01,61.13,15.36,0.0,0.0,0.0,0.0
19079,2011,10-01,70.96,25.98,9.93,0.0,0.0,9.93
19079,2011,EOS,77.8,41.83,23.87,0.0,0.0,23.87
19079,2012,08-01,100.0,100.0,100.0,27.64,0.0,100.0
19079,2012,09-01,100.0,100.0,100.0,67.54,0.0,100.0
19079,2012,10-01,100.0,100.0,100.0,66.14,2.36,100.0
19079,2012,EOS,100.0,100.0,68.65,41.7,1.23,68.65
19079,2013,08-01,62.92,0.01,0.0,0.0,0.0,0.0
19079,2013,09-01,82.43,35.16,0.0,0.0,0.0,0.0
19079,2013,10-01,94.67,78.53,37.33,1.76,0.0,37.33
19079,2013,EOS,76.6,52.5,19.7,0.0,0.0,19.7
19079,2014,08-01,0.69,0.0,0.0,0.0,0.0,0.0
19079,2014,09-01,19.92,0.0,0.0,0.0,0.0,0.0
19079,2014,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19079,2014,EOS,0.71,0.0,0.0,0.0,0.0,0.0
19079,2015,08-01,6.83,0.0,0.0,0.0,0.0,0.0
19079,2015,09-01,6.05,0.0,0.0,0.0,0.0,0.0
19079,2015,10-01,3.03,0.0,0.0,0.0,0.0,0.0
19079,2015,EOS,15.79,2.02,0.0,0.0,0.0,0.0
19079,2016,08-01,41.05,6.8,0.0,0.0,0.0,0.0
19079,2016,09-01,12.17,1.12,0.0,0.0,0.0,0.0
19079,2016,10-01,3.22,0.0,0.0,0.0,0.0,0.0
19079,2016,EOS,14.66,0.0,0.0,0.0,0.0,0.0
19079,2017,08-01,64.01,34.74,1.66,0.0,0.0,1.66
19079,2017,09-01,55.69,33.74,10.17,2.27,0.0,10.17
19079,2017,10-01,67.76,36.95,11.11,3.7,0.0,11.11
19079,2017,EOS,27.2,6.7,0.0,0.0,0.0,0.0
19079,2018,08-01,23.27,11.06,3.39,0.84,0.0,3.39
19079,2018,09-01,30.52,18.96,9.65,2.24,0.0,9.65
19079,2018,10-01,6.36,2.15,0.84,0.0,0.0,0.84
19079,2018,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19079,2019,08-01,11.23,0.0,0.0,0.0,0.0,0.0
19079,2019,09-01,40.85,6.29,0.0,0.0,0.0,0.0
19079,2019,10-01,6.47,0.0,0.0,0.0,0.0,0.0
19079,2019,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19079,2020,08-01,54.06,29.59,7.62,0.0,0.0,7.62
19079,2020,09-01,96.31,60.88,29.3,6.52,0.0,29.3
19079,2020,10-01,78.25,47.19,22.99,0.0,0.0,22.99
19079,2020,EOS,64.93,36.35,17.59,4.03,0.0,17.59
19079,2022,08-01,47.03,15.26,7.34,2.47,0.0,7.34
19079,2022,09-01,65.72,38.87,15.92,2.08,0.0,15.92
19079,2022,10-01,69.57,41.89,20.39,2.2,0.02,20.39
19079,2022,EOS,92.64,73.3,29.84,12.01,0.57,29.84
19079,2023,08-01,100.0,82.85,18.25,4.15,0.0,18.25
19079,2023,09-01,98.9,74.43,41.31,5.28,0.0,41.31
19079,2023,10-01,99.81,96.59,72.99,25.51,4.96,72.99
19079,2023,EOS,98.96,83.66,58.07,27.47,0.0,58.07
19079,2024,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19079,2024,09-01,3.37,0.0,0.0,0.0,0.0,0.0
19079,2024,10-01,93.98,10.2,0.0,0.0,0.0,0.0
19079,2024,EOS,93.17,60.49,2.34,0.0,0.0,2.34
19079,2025,08-01,4.04,0.92,0.0,0.0,0.0,0.0
19079,2025,09-01,0.0,0.0,0.0,0.0,0.0,0.0
19079,2025,10-01,15.24,0.0,0.0,0.0,0.0,0.0
19079,2025,EOS,71.66,21.41,0.0,0.0,0.0,0.0
19081,2004,08-01,0.01,0.0,0.0,0.0,0.0,0.0
19081,2004,09-01,0.5,0.0,0.0,0.0,0.0,0.0
19081,2004,10-01,0.86,0.0,0.0,0.0,0.0,0.0
19081,2004,EOS,15.31,0.0,0.0,0.0,0.0,0.0
19081,2005,08-01,46.1,20.62,6.24,2.07,0.0,6.24
19081,2005,09-01,31.44,20.75,10.95,5.13,0.0,10.95
19081,2005,10-01,59.54,39.42,16.13,3.32,0.0,16.13
19081,2005,EOS,74.63,58.9,32.0,8.08,0.0,32.0
19081,2006,08-01,84.79,64.39,23.56,0.0,0.0,23.56
19081,2006,09-01,56.07,19.38,0.0,0.0,0.0,0.0
19081,2006,10-01,36.35,4.13,0.0,0.0,0.0,0.0
19081,2006,EOS,27.59,5.6,0.0,0.0,0.0,0.0
19081,2007,08-01,70.36,27.24,1.24,0.0,0.0,1.24
19081,2007,09-01,30.91,10.71,2.41,0.0,0.0,2.41
19081,2007,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19081,2007,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19081,2008,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19081,2008,09-01,5.2,0.0,0.0,0.0,0.0,0.0
19081,2008,10-01,25.34,2.48,0.0,0.0,0.0,0.0
19081,2008,EOS,7.42,1.86,0.0,0.0,0.0,0.0
19081,2009,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19081,2009,09-01,2.99,0.0,0.0,0.0,0.0,0.0
19081,2009,10-01,25.76,0.92,0.0,0.0,0.0,0.0
19081,2009,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19081,2010,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19081,2010,09-01,0.0,0.0,0.0,0.0,0.0,0.0
19081,2010,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19081,2010,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19081,2011,08-01,9.7,0.0,0.0,0.0,0.0,0.0
19081,2011,09-01,61.13,15.36,0.0,0.0,0.0,0.0
19081,2011,10-01,70.96,25.98,9.93,0.0,0.0,9.93
19081,2011,EOS,77.8,41.83,23.87,0.0,0.0,23.87
19081,2012,08-01,100.0,100.0,100.0,27.64,0.0,100.0
19081,2012,09-01,100.0,100.0,100.0,67.54,0.0,100.0
19081,2012,10-01,100.0,100.0,100.0,66.14,2.36,100.0
19081,2012,EOS,100.0,100.0,68.65,41.7,1.23,68.65
19081,2013,08-01,62.92,0.01,0.0,0.0,0.0,0.0
19081,2013,09-01,82.43,35.16,0.0,0.0,0.0,0.0
19081,2013,10-01,94.67,78.53,37.33,1.76,0.0,37.33
19081,2013,EOS,76.6,52.5,19.7,0.0,0.0,19.7
19081,2014,08-01,0.69,0.0,0.0,0.0,0.0,0.0
19081,2014,09-01,19.92,0.0,0.0,0.0,0.0,0.0
19081,2014,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19081,2014,EOS,0.71,0.0,0.0,0.0,0.0,0.0
19081,2015,08-01,6.83,0.0,0.0,0.0,0.0,0.0
19081,2015,09-01,6.05,0.0,0.0,0.0,0.0,0.0
19081,2015,10-01,3.03,0.0,0.0,0.0,0.0,0.0
19081,2015,EOS,15.79,2.02,0.0,0.0,0.0,0.0
19081,2016,08-01,41.05,6.8,0.0,0.0,0.0,0.0
19081,2016,09-01,12.17,1.12,0.0,0.0,0.0,0.0
19081,2016,10-01,3.22,0.0,0.0,0.0,0.0,0.0
19081,2016,EOS,14.66,0.0,0.0,0.0,0.0,0.0
19081,2017,08-01,64.01,34.74,1.66,0.0,0.0,1.66
19081,2017,09-01,55.69,33.74,10.17,2.27,0.0,10.17
19081,2017,10-01,67.76,36.95,11.11,3.7,0.0,11.11
19081,2017,EOS,27.2,6.7,0.0,0.0,0.0,0.0
19081,2018,08-01,23.27,11.06,3.39,0.84,0.0,3.39
19081,2018,09-01,30.52,18.96,9.65,2.24,0.0,9.65
19081,2018,10-01,6.36,2.15,0.84,0.0,0.0,0.84
19081,2018,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19081,2019,08-01,11.23,0.0,0.0,0.0,0.0,0.0
19081,2019,09-01,40.85,6.29,0.0,0.0,0.0,0.0
19081,2019,10-01,6.47,0.0,0.0,0.0,0.0,0.0
19081,2019,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19081,2020,08-01,54.06,29.59,7.62,0.0,0.0,7.62
19081,2020,09-01,96.31,60.88,29.3,6.52,0.0,29.3
19081,2020,10-01,78.25,47.19,22.99,0.0,0.0,22.99
19081,2020,EOS,64.93,36.35,17.59,4.03,0.0,17.59
19081,2021,08-01,69.96,55.36,26.92,0.0,0.0,26.92
19081,2021,09-01,82.63,57.35,33.73,10.1,0.0,33.73
19081,2021,10-01,74.58,48.13,9.6,0.0,0.0,9.6
19081,2021,EOS,42.42,13.17,0.0,0.0,0.0,0.0
19081,2022,08-01,47.03,15.26,7.34,2.47,0.0,7.34
19081,2022,09-01,65.72,38.87,15.92,2.08,0.0,15.92
19081,2022,10-01,69.57,41.89,20.39,2.2,0.02,20.39
19081,2022,EOS,92.64,73.3,29.84,12.01,0.57,29.84
19081,2023,08-01,100.0,82.85,18.25,4.15,0.0,18.25
19081,2023,09-01,98.9,74.43,41.31,5.28,0.0,41.31
19081,2023,10-01,99.81,96.59,72.99,25.51,4.96,72.99
19081,2023,EOS,98.96,83.66,58.07,27.47,0.0,58.07
19081,2024,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19081,2024,09-01,3.37,0.0,0.0,0.0,0.0,0.0
19081,2024,10-01,93.98,10.2,0.0,0.0,0.0,0.0
19081,2024,EOS,93.17,60.49,2.34,0.0,0.0,2.34
19081,2025,08-01,4.04,0.92,0.0,0.0,0.0,0.0
19081,2025,09-01,0.0,0.0,0.0,0.0,0.0,0.0
19081,2025,10-01,15.24,0.0,0.0,0.0,0.0,0.0
19081,2025,EOS,71.66,21.41,0.0,0.0,0.0,0.0
19083,2004,08-01,0.01,0.0,0.0,0.0,0.0,0.0
19083,2004,09-01,0.5,0.0,0.0,0.0,0.0,0.0
19083,2004,10-01,0.86,0.0,0.0,0.0,0.0,0.0
19083,2004,EOS,15.31,0.0,0.0,0.0,0.0,0.0
19083,2005,08-01,46.1,20.62,6.24,2.07,0.0,6.24
19083,2005,09-01,31.44,20.75,10.95,5.13,0.0,10.95
19083,2005,10-01,59.54,39.42,16.13,3.32,0.0,16.13
19083,2005,EOS,74.63,58.9,32.0,8.08,0.0,32.0
19083,2006,08-01,84.79,64.39,23.56,0.0,0.0,23.56
19083,2006,09-01,56.07,19.38,0.0,0.0,0.0,0.0
19083,2006,10-01,36.35,4.13,0.0,0.0,0.0,0.0
19083,2006,EOS,27.59,5.6,0.0,0.0,0.0,0.0
19083,2007,08-01,70.36,27.24,1.24,0.0,0.0,1.24
19083,2007,09-01,30.91,10.71,2.41,0.0,0.0,2.41
19083,2007,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19083,2007,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19083,2008,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19083,2008,09-01,5.2,0.0,0.0,0.0,0.0,0.0
19083,2008,10-01,25.34,2.48,0.0,0.0,0.0,0.0
19083,2008,EOS,7.42,1.86,0.0,0.0,0.0,0.0
19083,2009,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19083,2009,09-01,2.99,0.0,0.0,0.0,0.0,0.0
19083,2009,10-01,25.76,0.92,0.0,0.0,0.0,0.0
19083,2009,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19083,2010,08-01,0.0,0.0,0.0,0.0,0.0,0.0
19083,2010,09-01,0.0,0.0,0.0,0.0,0.0,0.0
19083,2010,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19083,2010,EOS,0.0,0.0,0.0,0.0,0.0,0.0
19083,2011,08-01,9.7,0.0,0.0,0.0,0.0,0.0
19083,2011,09-01,61.13,15.36,0.0,0.0,0.0,0.0
19083,2011,10-01,70.96,25.98,9.93,0.0,0.0,9.93
19083,2011,EOS,77.8,41.83,23.87,0.0,0.0,23.87
19083,2012,08-01,100.0,100.0,100.0,27.64,0.0,100.0
19083,2012,09-01,100.0,100.0,100.0,67.54,0.0,100.0
19083,2012,10-01,100.0,100.0,100.0,66.14,2.36,100.0
19083,2012,EOS,100.0,100.0,68.65,41.7,1.23,68.65
19083,2013,08-01,62.92,0.01,0.0,0.0,0.0,0.0
19083,2013,09-01,82.43,35.16,0.0,0.0,0.0,0.0
19083,2013,10-01,94.67,78.53,37.33,1.76,0.0,37.33
19083,2013,EOS,76.6,52.5,19.7,0.0,0.0,19.7
19083,2014,08-01,0.69,0.0,0.0,0.0,0.0,0.0
19083,2014,09-01,19.92,0.0,0.0,0.0,0.0,0.0
19083,2014,10-01,0.0,0.0,0.0,0.0,0.0,0.0
19083,2014,EOS,0.71,0.0,0.0,0.0,0.0,0.0
19083,2015,08-01,6.83,0.0,0.0,0.0,0.0,0.0
19083,2015,09-01,6.05,0.0,0.0,0.0,0.0,0.0
19083,2015,10-01,3.03,0.0,0.0,0.0,0.0,0.0
19083,2015,EOS,15.79,2.02,0.0,0.0,0.0,0.0
19083,2016,08-01,41.05,6.8,0.0,0.0,0.0,0.0
19083,2016,09-01,12.17,1.12,0.0,0.0,0.0,0.0
19083,2016,10-01,3.22,0.0,0.0,0.0,0.0,0.0
19083,2016,EOS,14.66,0.0,0.0,0.0,0.0,0.0
