GEOID,year,state_alpha,county_name,yield_target,irrigated_share,harvest_ratio,acres_harvested_all,acres_planted_all,yield_bu_acre_irr
31023,2008,NE,BUTLER,160.0,0.5055025678650037,0.9876811594202899,136300.0,138000.0,181.0
31023,2009,NE,BUTLER,189.3,0.5152542372881356,0.9768211920529801,147500.0,151000.0,214.2
31023,2010,NE,BUTLER,168.6,0.5115143056524774,0.9748299319727891,143300.0,147000.0,184.5
31023,2011,NE,BUTLER,178.5,0.5155320555188367,0.9792880258899677,151300.0,154500.0,193.5
31023,2012,NE,BUTLER,141.2,0.5275016567263088,0.9766990291262136,150900.0,154500.0,195.2
31023,2013,NE,BUTLER,174.7,0.5304182509505704,0.9905838041431262,157800.0,159300.0,206.0
31023,2014,NE,BUTLER,182.6,0.5173852573018081,0.9842573579739904,143800.0,146100.0,195.5
31023,2015,NE,BUTLER,193.4,0.515818431911967,0.9884432358939497,145400.0,147100.0,209.7
31023,2016,NE,BUTLER,185.9,0.5232636547538773,0.9827700463883366,148300.0,150900.0,202.7
31023,2017,NE,BUTLER,191.2,0.48218181818181816,0.9608665269042628,137500.0,143100.0,213.2
31023,2018,NE,BUTLER,197.3,0.0,0.9740518962075848,146400.0,150300.0,
31023,2019,NE,BUTLER,192.2,0.0,0.9477707006369427,148800.0,157000.0,
31023,2020,NE,BUTLER,179.0,0.0,0.9670967741935483,149900.0,155000.0,
31023,2021,NE,BUTLER,205.1,0.0,0.9723684210526315,147800.0,152000.0,
31023,2022,NE,BUTLER,170.1,0.0,0.9656765676567657,146300.0,151500.0,
31023,2023,NE,BUTLER,187.0,0.0,0.9684887459807074,150600.0,155500.0,
31023,2024,NE,BUTLER,188.8,0.0,0.9772870662460568,154900.0,158500.0,
31025,2004,NE,CASS,170.1,0.0049586776859504135,0.9918032786885246,121000.0,122000.0,196.0
31025,2005,NE,CASS,134.6,0.010560519902518278,0.992741935483871,123100.0,124000.0,191.0
31025,2006,NE,CASS,126.1,0.017123287671232876,0.9898305084745763,116800.0,118000.0,192.0
31025,2007,NE,CASS,127.8,0.018312101910828025,0.9944576405384006,125600.0,126300.0,172.0
31025,2008,NE,CASS,144.0,0.0,0.9911504424778761,112000.0,113000.0,
31025,2009,NE,CASS,176.6,0.01646090534979424,0.9838056680161943,121500.0,123500.0,211.0
31025,2010,NE,CASS,146.5,0.0,0.9721518987341772,115200.0,118500.0,
31025,2011,NE,CASS,157.4,0.0,0.9728,121600.0,125000.0,
31025,2012,NE,CASS,84.3,0.0,0.956953642384106,115600.0,120800.0,
31025,2013,NE,CASS,150.3,0.021172638436482084,0.9769291964996022,122800.0,125700.0,194.6
31025,2014,NE,CASS,170.2,0.0,0.990916597853014,120000.0,121100.0,
31025,2015,NE,CASS,182.0,0.0,0.9958990536277602,126280.0,126800.0,
31025,2016,NE,CASS,181.3,0.03000861866332367,0.9901474010861133,127630.0,128900.0,220.4
31025,2017,NE,CASS,184.3,0.0,0.9967517401392111,128880.0,129300.0,
31025,2018,NE,CASS,202.4,0.02015862524785195,0.9880816326530613,121040.0,122500.0,188.1
31025,2019,NE,CASS,175.7,0.0,0.9865612648221344,124800.0,126500.0,
31025,2020,NE,CASS,193.4,0.0,0.9673469387755103,118500.0,122500.0,
31025,2022,NE,CASS,132.5,0.0,0.9851851851851852,119700.0,121500.0,
31025,2023,NE,CASS,195.7,0.0,0.9906976744186047,127800.0,129000.0,
31025,2024,NE,CASS,191.0,0.0,0.9878542510121457,122000.0,123500.0,
31027,2004,NE,CEDAR,161.2,0.31933333333333336,0.9615384615384616,150000.0,156000.0,198.0
31027,2005,NE,CEDAR,149.0,0.32630191166776534,0.9662420382165605,151700.0,157000.0,184.0
31027,2006,NE,CEDAR,124.4,0.3673606447280054,0.9484076433121019,148900.0,157000.0,182.0
31027,2007,NE,CEDAR,143.1,0.4023054755043228,0.9559228650137741,173500.0,181500.0,187.0
31027,2008,NE,CEDAR,159.0,0.3993827160493827,0.9529411764705882,162000.0,170000.0,195.0
31027,2009,NE,CEDAR,171.7,0.4034582132564842,0.9532967032967034,173500.0,182000.0,195.1
31027,2010,NE,CEDAR,178.6,0.4068767908309456,0.9640883977900553,174500.0,181000.0,195.0
31027,2011,NE,CEDAR,164.9,0.4357682619647355,0.9860904123199206,198500.0,201300.0,183.9
31027,2012,NE,CEDAR,99.1,0.49007817197835235,0.8420253164556962,166300.0,197500.0,167.5
31027,2013,NE,CEDAR,183.3,0.45320197044334976,0.9750240153698367,203000.0,208200.0,201.0
31027,2014,NE,CEDAR,184.8,0.46485888212506915,0.9767567567567568,180700.0,185000.0,197.4
31027,2015,NE,CEDAR,195.8,0.4716577540106952,0.9842105263157894,187000.0,190000.0,212.6
31027,2016,NE,CEDAR,183.5,0.48451928299837044,0.9756226815050344,184100.0,188700.0,211.1
31027,2017,NE,CEDAR,183.0,0.47446083995459704,0.9713340683572216,176200.0,181400.0,214.3
31027,2018,NE,CEDAR,200.3,0.48491879350348027,0.9593767390094602,172400.0,179700.0,213.8
31027,2019,NE,CEDAR,204.2,0.0,0.9733681462140992,186400.0,191500.0,
31027,2020,NE,CEDAR,189.5,0.0,0.9692722371967655,179800.0,185500.0,
31027,2021,NE,CEDAR,201.4,0.0,0.9648351648351648,175600.0,182000.0,
31027,2022,NE,CEDAR,169.3,0.0,0.9327956989247311,173500.0,186000.0,
31027,2023,NE,CEDAR,196.9,0.0,0.953968253968254,180300.0,189000.0,
31027,2024,NE,CEDAR,180.7,0.0,0.9478723404255319,178200.0,188000.0,
31029,2004,NE,CHASE,184.9,0.9037776193870278,0.9743055555555555,140300.0,144000.0,198.0
31029,2005,NE,CHASE,177.6,0.9043097151205259,0.9640845070422536,136900.0,142000.0,191.0
31029,2006,NE,CHASE,187.6,0.8976608187134503,0.9633802816901409,136800.0,142000.0,202.0
31029,2007,NE,CHASE,171.9,0.8671586715867159,0.9854545454545455,162600.0,165000.0,186.0
31029,2008,NE,CHASE,176.0,0.843558282208589,0.9819277108433735,163000.0,166000.0,193.0
31029,2009,NE,CHASE,150.3,0.8597437626432907,0.9445859872611465,148300.0,157000.0,159.9
31029,2010,NE,CHASE,176.1,0.8156956004756243,0.9807580174927114,168200.0,171500.0,196.1
31029,2011,NE,CHASE,111.2,0.7767441860465116,0.911983032873807,172000.0,188600.0,122.1
31029,2012,NE,CHASE,173.0,0.8624338624338624,0.9169811320754717,170100.0,185500.0,197.8
31029,2013,NE,CHASE,169.3,0.8369565217391305,0.9313835770528683,165600.0,177800.0,196.1
31029,2014,NE,CHASE,186.3,0.8294573643410853,0.9693174702567313,154800.0,159700.0,208.0
31029,2015,NE,CHASE,178.4,0.8108638743455497,0.9634300126103404,152800.0,158600.0,202.0
31029,2016,NE,CHASE,173.7,0.8012987012987013,0.9709962168978562,154000.0,158600.0,194.8
31029,2017,NE,CHASE,188.2,0.766175528507367,0.9737991266375546,156100.0,160300.0,220.5
31029,2018,NE,CHASE,200.6,0.798606713109563,0.9716923076923077,157900.0,162500.0,224.7
31029,2019,NE,CHASE,157.6,0.0,0.9691428571428572,169600.0,175000.0,
31029,2020,NE,CHASE,154.6,0.0,0.9607954545454546,169100.0,176000.0,
31029,2021,NE,CHASE,182.3,0.0,0.9540298507462687,159800.0,167500.0,
31029,2022,NE,CHASE,125.6,0.0,0.8714754098360655,132900.0,152500.0,
31029,2023,NE,CHASE,164.8,0.0,0.958,143700.0,150000.0,
31029,2024,NE,CHASE,168.8,0.0,0.8880503144654088,141200.0,159000.0,
31031,2004,NE,CHERRY,180.8,0.9850746268656716,0.788235294117647,13400.0,17000.0,183.0
31031,2005,NE,CHERRY,182.4,0.9808917197452229,0.8486486486486486,15700.0,18500.0,185.0
31031,2006,NE,CHERRY,177.8,0.956989247311828,0.62,9300.0,15000.0,185.0
31031,2007,NE,CHERRY,185.5,0.0,0.8910891089108911,18000.0,20200.0,
31031,2008,NE,CHERRY,190.0,0.0,0.8634146341463415,17700.0,20500.0,
31031,2009,NE,CHERRY,180.5,0.0,0.890625,17100.0,19200.0,
31031,2010,NE,CHERRY,164.3,0.9619565217391305,0.9154228855721394,18400.0,20100.0,169.4
31031,2011,NE,CHERRY,155.2,0.9218106995884774,0.9274809160305344,24300.0,26200.0,161.0
31031,2012,NE,CHERRY,177.8,0.0,0.8755020080321285,21800.0,24900.0,
31031,2013,NE,CHERRY,172.3,0.9030837004405287,0.930327868852459,22700.0,24400.0,180.0
31031,2015,NE,CHERRY,174.9,0.0,0.9592156862745098,24460.0,25500.0,
31031,2016,NE,CHERRY,183.8,0.0,0.9425373134328359,25260.0,26800.0,
31031,2017,NE,CHERRY,194.1,0.9166666666666666,0.9655172413793104,25200.0,26100.0,205.9
31031,2018,NE,CHERRY,207.6,0.0,0.9234513274336283,20870.0,22600.0,
31031,2021,NE,CHERRY,181.2,0.0,0.9672897196261683,20700.0,21400.0,
31033,2004,NE,CHEYENNE,136.6,0.9451219512195121,0.82,16400.0,20000.0,141.0
31033,2005,NE,CHEYENNE,156.6,0.8662790697674418,0.882051282051282,17200.0,19500.0,171.0
31033,2006,NE,CHEYENNE,147.4,0.8315789473684211,0.8636363636363636,19000.0,22000.0,170.0
31033,2007,NE,CHEYENNE,153.8,0.8300395256916996,0.9233576642335767,25300.0,27400.0,175.0
31033,2008,NE,CHEYENNE,140.0,0.8327526132404182,0.9082278481012658,28700.0,31600.0,157.0
31033,2010,NE,CHEYENNE,130.5,0.694006309148265,0.9188405797101449,31700.0,34500.0,160.3
31033,2011,NE,CHEYENNE,109.7,0.6236559139784946,0.9607438016528925,46500.0,48400.0,137.6
31033,2012,NE,CHEYENNE,94.8,0.0,0.8913043478260869,53300.0,59800.0,
31033,2014,NE,CHEYENNE,139.7,0.0,0.9642857142857143,43200.0,44800.0,
31033,2020,NE,CHEYENNE,91.9,0.0,0.9646910466582598,76500.0,79300.0,
31033,2022,NE,CHEYENNE,101.8,0.0,0.7597503900156006,48700.0,64100.0,
31033,2023,NE,CHEYENNE,99.4,0.0,0.9634502923976608,65900.0,68400.0,
31033,2024,NE,CHEYENNE,118.0,0.0,0.983451536643026,83200.0,84600.0,
31035,2004,NE,CLAY,173.5,0.8202406227883935,0.9678082191780822,141300.0,146000.0,187.0
31035,2005,NE,CLAY,173.0,0.7898215465961665,0.9824675324675325,151300.0,154000.0,194.0
31035,2006,NE,CLAY,158.5,0.8062130177514792,0.9726618705035971,135200.0,139000.0,181.0
31035,2007,NE,CLAY,166.3,0.8198830409356725,0.9743589743589743,171000.0,175500.0,176.0
31035,2008,NE,CLAY,190.0,0.8076202373516552,0.9762195121951219,160100.0,164000.0,199.0
31035,2009,NE,CLAY,184.0,0.808641975308642,0.9585798816568047,162000.0,169000.0,201.8
31035,2010,NE,CLAY,177.5,0.8126171143035603,0.9586826347305389,160100.0,167000.0,186.6
31035,2011,NE,CLAY,184.9,0.8138728323699422,0.989136649514008,173000.0,174900.0,195.7
31035,2012,NE,CLAY,165.9,0.8332387975042541,0.9686813186813187,176300.0,182000.0,186.1
31035,2013,NE,CLAY,151.2,0.817432273262662,0.8904037755637126,169800.0,190700.0,165.0
31035,2014,NE,CLAY,203.0,0.8356164383561644,0.9859072225484439,167900.0,170300.0,214.4
31035,2015,NE,CLAY,202.1,0.8273634762184381,0.9759312320916905,170300.0,174500.0,213.9
31035,2016,NE,CLAY,174.2,0.8313885647607935,0.9700056593095643,171400.0,176700.0,184.8
31035,2017,NE,CLAY,190.9,0.8177247014456317,0.9962429555416406,159100.0,159700.0,201.5
31035,2018,NE,CLAY,205.0,0.8310282621767889,0.9875296912114014,166300.0,168400.0,217.3
31035,2019,NE,CLAY,191.6,0.0,0.9918256130790191,182000.0,183500.0,
31035,2020,NE,CLAY,196.9,0.0,0.9668449197860962,180800.0,187000.0,
31035,2022,NE,CLAY,170.3,0.0,0.9731778425655977,166900.0,171500.0,
31035,2023,NE,CLAY,193.7,0.0,0.9837078651685394,175100.0,178000.0,
31035,2024,NE,CLAY,207.3,0.0,0.9895890410958904,180600.0,182500.0,
31037,2004,NE,COLFAX,179.6,0.40575396825396826,0.9692307692307692,100800.0,104000.0,201.0
31037,2005,NE,COLFAX,144.7,0.4158512720156556,0.9641509433962264,102200.0,106000.0,185.0
31037,2006,NE,COLFAX,145.6,0.42433537832310836,0.9495145631067962,97800.0,103000.0,179.0
31037,2007,NE,COLFAX,162.4,0.43704379562043794,0.9656387665198238,109600.0,113500.0,181.0
31037,2008,NE,COLFAX,157.0,0.40960163432073543,0.9598039215686275,97900.0,102000.0,184.0
31037,2009,NE,COLFAX,191.3,0.4266666666666667,0.9782608695652174,112500.0,115000.0,209.2
31037,2010,NE,COLFAX,158.1,0.41582336706531736,0.9792792792792793,108700.0,111000.0,169.7
31037,2011,NE,COLFAX,162.9,0.41904761904761906,0.9746835443037974,115500.0,118500.0,181.8
31037,2012,NE,COLFAX,109.6,0.46880907372400754,0.9120689655172414,105800.0,116000.0,178.3
31037,2013,NE,COLFAX,183.1,0.4356521739130435,0.9543568464730291,115000.0,120500.0,199.7
31037,2014,NE,COLFAX,202.0,0.0,0.9804444444444445,110300.0,112500.0,
31037,2015,NE,COLFAX,204.8,0.4339788732394366,0.9818496110630942,113600.0,115700.0,216.5
31037,2016,NE,COLFAX,181.2,0.42224231464737794,0.97789566755084,110600.0,113100.0,182.5
31037,2017,NE,COLFAX,182.1,0.41582336706531736,0.9722719141323792,108700.0,111800.0,202.2
31037,2018,NE,COLFAX,207.1,0.0,0.9621478873239436,109300.0,113600.0,
31037,2019,NE,COLFAX,201.4,0.0,0.9589519650655022,109800.0,114500.0,
31037,2020,NE,COLFAX,189.6,0.0,0.9577092511013215,108700.0,113500.0,
31037,2021,NE,COLFAX,228.3,0.0,0.9709251101321585,110200.0,113500.0,
31037,2022,NE,COLFAX,165.8,0.0,0.9059360730593607,99200.0,109500.0,
31037,2023,NE,COLFAX,173.8,0.0,0.8875536480686695,103400.0,116500.0,
31037,2024,NE,COLFAX,199.3,0.0,0.9704035874439462,108200.0,111500.0,
31039,2004,NE,CUMING,172.1,0.17918676774638181,0.9609271523178808,145100.0,151000.0,204.0
31039,2005,NE,CUMING,158.3,0.20013297872340424,0.9766233766233766,150400.0,154000.0,195.0
31039,2006,NE,CUMING,148.4,0.20013431833445267,0.973202614379085,148900.0,153000.0,190.0
31039,2007,NE,CUMING,166.4,0.21929824561403508,0.9672727272727273,159600.0,165000.0,189.0
31039,2008,NE,CUMING,160.0,0.21533333333333332,0.9615384615384616,150000.0,156000.0,202.0
31039,2009,NE,CUMING,193.7,0.21405750798722045,0.9720496894409938,156500.0,161000.0,218.2
31039,2010,NE,CUMING,183.8,0.22326832548755884,0.9352201257861635,148700.0,159000.0,204.7
31039,2011,NE,CUMING,177.2,0.23020706455542023,0.9647473560517039,164200.0,170200.0,200.5
31039,2012,NE,CUMING,95.7,0.24098025867937373,0.8692307692307693,146900.0,169000.0,195.6
31039,2013,NE,CUMING,192.8,0.0,0.9791794243723209,159900.0,163300.0,
31039,2014,NE,CUMING,181.1,0.0,0.938347718865598,152200.0,162200.0,
31039,2015,NE,CUMING,200.1,0.20662768031189083,0.9372716199756395,153900.0,164200.0,219.5
31039,2016,NE,CUMING,197.8,0.21372549019607842,0.9239130434782609,153000.0,165600.0,203.3
31039,2017,NE,CUMING,203.9,0.0,0.9300873907615481,149000.0,160200.0,
31039,2018,NE,CUMING,200.0,0.0,0.950314465408805,151100.0,159000.0,
31039,2019,NE,CUMING,204.6,0.0,0.9079268292682927,148900.0,164000.0,
31039,2020,NE,CUMING,178.8,0.0,0.9446808510638298,155400.0,164500.0,
31039,2021,NE,CUMING,218.4,0.0,0.9638629283489096,154700.0,160500.0,
31039,2022,NE,CUMING,168.6,0.0,0.9317073170731708,152800.0,164000.0,
31039,2023,NE,CUMING,164.8,0.0,0.8978328173374613,145000.0,161500.0,
31039,2024,NE,CUMING,199.3,0.0,0.9582554517133957,153800.0,160500.0,
31041,2004,NE,CUSTER,158.3,0.7645083932853717,0.922566371681416,208500.0,226000.0,188.0
31041,2005,NE,CUSTER,155.4,0.7422825070159027,0.9544642857142858,213800.0,224000.0,185.0
31041,2006,NE,CUSTER,158.1,0.7952114111054508,0.9087962962962963,196300.0,216000.0,187.0
31041,2007,NE,CUSTER,163.3,0.7737799834574028,0.9557312252964427,241800.0,253000.0,180.0
31041,2008,NE,CUSTER,163.0,0.7616229923922232,0.9578947368421052,236600.0,247000.0,182.0
31041,2009,NE,CUSTER,172.8,0.7429718875502008,0.9688715953307393,249000.0,257000.0,187.0
31041,2010,NE,CUSTER,171.9,0.7321063394683026,0.9532163742690059,244500.0,256500.0,188.0
31041,2011,NE,CUSTER,165.3,0.724730323611666,0.9466717095310136,250300.0,264400.0,184.4
31041,2012,NE,CUSTER,165.3,0.8415492957746479,0.8606060606060606,227200.0,264000.0,189.5
31041,2013,NE,CUSTER,168.3,0.0,0.9669048514479127,257100.0,265900.0,
31041,2014,NE,CUSTER,176.6,0.7376681614349776,0.9513651877133106,223000.0,234400.0,200.7
31041,2015,NE,CUSTER,188.2,0.7464601769911504,0.9220726234190126,226000.0,245100.0,211.7
31041,2016,NE,CUSTER,183.4,0.7469244288224957,0.9467554076539102,227600.0,240400.0,201.1
31041,2017,NE,CUSTER,171.3,0.7142857142857143,0.9631076388888888,221900.0,230400.0,199.1
31041,2018,NE,CUSTER,205.5,0.0,0.9603831084022638,220600.0,229700.0,
31041,2019,NE,CUSTER,188.2,0.0,0.97165991902834,240000.0,247000.0,
31041,2020,NE,CUSTER,200.7,0.0,0.9647302904564315,232500.0,241000.0,
31041,2023,NE,CUSTER,193.2,0.0,0.9574898785425101,236500.0,247000.0,
31041,2024,NE,CUSTER,206.9,0.0,0.9471544715447154,233000.0,246000.0,
31043,2004,NE,DAKOTA,166.0,0.17137809187279152,0.9929824561403509,56600.0,57000.0,190.0
31043,2005,NE,DAKOTA,158.6,0.18739352640545145,0.9949152542372881,58700.0,59000.0,187.0
31043,2006,NE,DAKOTA,146.2,0.1763668430335097,0.9947368421052631,56700.0,57000.0,203.0
31043,2007,NE,DAKOTA,168.7,0.22321428571428573,0.9882352941176471,67200.0,68000.0,206.0
31043,2008,NE,DAKOTA,172.0,0.0,0.9896551724137931,57400.0,58000.0,
31043,2009,NE,DAKOTA,184.7,0.0,0.9769230769230769,63500.0,65000.0,
31043,2010,NE,DAKOTA,179.8,0.0,0.9783616692426584,63300.0,64700.0,
31043,2011,NE,DAKOTA,157.1,0.0,0.9436813186813187,68700.0,72800.0,
31043,2012,NE,DAKOTA,91.7,0.0,0.9545454545454546,67200.0,70400.0,
31043,2013,NE,DAKOTA,188.4,0.1918918918918919,0.9932885906040269,74000.0,74500.0,228.8
31043,2014,NE,DAKOTA,186.8,0.184640522875817,0.9870967741935484,61200.0,62000.0,188.0
31043,2016,NE,DAKOTA,182.4,0.18122977346278318,0.987220447284345,61800.0,62600.0,199.4
31043,2020,NE,DAKOTA,205.4,0.0,0.9699842022116903,61400.0,63300.0,
31043,2021,NE,DAKOTA,190.6,0.0,0.9726688102893891,60500.0,62200.0,
31043,2022,NE,DAKOTA,160.4,0.0,0.9710610932475884,60400.0,62200.0,
31043,2023,NE,DAKOTA,196.7,0.0,0.9858044164037855,62500.0,63400.0,
31045,2004,NE,DAWES,135.3,0.95,0.5714285714285714,2000.0,3500.0,140.0
31045,2005,NE,DAWES,140.0,0.8,0.6666666666666666,2000.0,3000.0,164.0
31045,2006,NE,DAWES,161.0,1.0,0.28,700.0,2500.0,161.0
31045,2007,NE,DAWES,171.0,1.0,0.2647058823529412,900.0,3400.0,171.0
31045,2010,NE,DAWES,121.6,0.0,0.5428571428571428,1900.0,3500.0,
31045,2011,NE,DAWES,95.4,0.0,0.9104477611940298,6100.0,6700.0,
31045,2012,NE,DAWES,134.9,0.0,0.5368421052631579,5100.0,9500.0,
31045,2013,NE,DAWES,74.9,0.547945205479452,0.8488372093023255,7300.0,8600.0,115.3
31045,2014,NE,DAWES,108.2,0.4008438818565401,0.8172413793103448,4740.0,5800.0,176.8
31045,2015,NE,DAWES,173.5,0.0,0.4022222222222222,1810.0,4500.0,
31045,2017,NE,DAWES,109.8,0.0,0.8325581395348837,7160.0,8600.0,
31045,2020,NE,DAWES,92.1,0.0,0.8577319587628865,8320.0,9700.0,
31047,2004,NE,DAWSON,176.4,0.9751191106405506,0.9737113402061855,188900.0,194000.0,179.0
31047,2005,NE,DAWSON,174.7,0.9556830031282586,0.9785714285714285,191800.0,196000.0,180.0
31047,2006,NE,DAWSON,181.7,0.9682625067240452,0.9682291666666667,185900.0,192000.0,185.4
31047,2007,NE,DAWSON,182.7,0.966871746332229,0.9827906976744186,211300.0,215000.0,185.0
31047,2008,NE,DAWSON,177.0,0.9475262368815592,0.9760975609756097,200100.0,205000.0,180.0
31047,2009,NE,DAWSON,198.2,0.9538002980625931,0.9843520782396088,201300.0,204500.0,201.7
31047,2010,NE,DAWSON,175.6,0.948051948051948,0.9459459459459459,192500.0,203500.0,178.8
31047,2011,NE,DAWSON,180.9,0.9483521888834235,0.9788155994222436,203300.0,207700.0,184.0
31047,2012,NE,DAWSON,186.3,0.9623839765510503,0.9701421800947867,204700.0,211000.0,192.5
31047,2013,NE,DAWSON,194.3,0.946911196911197,0.9605934167825684,207200.0,215700.0,202.3
31047,2014,NE,DAWSON,205.4,0.0,0.9710982658959537,184800.0,190300.0,
31047,2015,NE,DAWSON,212.0,0.9440633245382586,0.9546599496221663,189500.0,198500.0,217.1
31047,2016,NE,DAWSON,206.9,0.0,0.9640602234094221,198500.0,205900.0,
31047,2018,NE,DAWSON,233.5,0.0,0.9601196410767697,192600.0,200600.0,
31047,2019,NE,DAWSON,196.9,0.0,0.9779951100244498,200000.0,204500.0,
31047,2020,NE,DAWSON,198.0,0.0,0.9640287769784173,201000.0,208500.0,
31047,2022,NE,DAWSON,191.6,0.0,0.9203084832904884,179000.0,194500.0,
31047,2023,NE,DAWSON,234.5,0.0,0.9596009975062344,192400.0,200500.0,
31047,2024,NE,DAWSON,212.0,0.0,0.9024271844660194,185900.0,206000.0,
31049,2004,NE,DEUEL,148.4,0.864516129032258,0.96875,15500.0,16000.0,163.0
31049,2005,NE,DEUEL,143.1,0.8082191780821918,0.9733333333333334,14600.0,15000.0,164.0
31049,2006,NE,DEUEL,142.9,0.8489208633093526,0.86875,13900.0,16000.0,165.0
31049,2007,NE,DEUEL,138.2,0.6804733727810651,0.976878612716763,16900.0,17300.0,174.0
31049,2008,NE,DEUEL,142.0,0.0,0.9560439560439561,17400.0,18200.0,
31049,2009,NE,DEUEL,142.9,0.6443298969072165,0.97,19400.0,20000.0,179.0
31049,2010,NE,DEUEL,144.7,0.6244131455399061,0.9861111111111112,21300.0,21600.0,185.0
31049,2011,NE,DEUEL,118.1,0.49823321554770317,0.9593220338983051,28300.0,29500.0,170.1
31049,2012,NE,DEUEL,103.8,0.6153846153846154,0.6824146981627297,26000.0,38100.0,160.1
31049,2013,NE,DEUEL,104.8,0.0,0.8966789667896679,24300.0,27100.0,
31049,2018,NE,DEUEL,112.8,0.0,0.9365853658536586,38400.0,41000.0,
31049,2019,NE,DEUEL,109.7,0.0,0.9866156787762906,51600.0,52300.0,
31049,2020,NE,DEUEL,84.6,0.0,0.9658385093167702,62200.0,64400.0,
31049,2021,NE,DEUEL,81.5,0.0,0.9706840390879479,59600.0,61400.0,
31049,2023,NE,DEUEL,118.5,0.0,0.9689922480620154,50000.0,51600.0,
31049,2024,NE,DEUEL,114.0,0.0,0.9767827529021559,58900.0,60300.0,
31051,2004,NE,DIXON,162.5,0.14489311163895488,0.9790697674418605,84200.0,86000.0,189.0
31051,2005,NE,DIXON,149.7,0.14709110867178923,0.9795698924731183,91100.0,93000.0,183.0
31051,2006,NE,DIXON,128.9,0.1797752808988764,0.9260115606936417,80100.0,86500.0,188.0
31051,2007,NE,DIXON,142.0,0.1921606118546845,0.9858623939679547,104600.0,106100.0,188.0
31051,2008,NE,DIXON,162.0,0.0,0.9825242718446602,101200.0,103000.0,
31051,2009,NE,DIXON,173.6,0.0,0.9695652173913043,111500.0,115000.0,
31051,2010,NE,DIXON,183.4,0.1681654676258993,0.9823321554770318,111200.0,113200.0,200.6
31051,2011,NE,DIXON,136.6,0.0,0.971947194719472,117800.0,121200.0,
31051,2012,NE,DIXON,77.4,0.0,0.9080645161290323,112600.0,124000.0,
31051,2013,NE,DIXON,176.7,0.0,0.9815668202764977,127800.0,130200.0,
31051,2014,NE,DIXON,181.0,0.0,0.9800498753117207,117900.0,120300.0,
31051,2015,NE,DIXON,189.9,0.0,0.9803117309269893,119500.0,121900.0,
31051,2016,NE,DIXON,182.3,0.0,0.9780590717299578,115900.0,118500.0,
31051,2017,NE,DIXON,169.8,0.0,0.9824098504837291,111700.0,113700.0,
31051,2018,NE,DIXON,206.5,0.0,0.9389587073608617,104600.0,111400.0,
31051,2020,NE,DIXON,179.8,0.0,0.9690987124463519,112900.0,116500.0,
31051,2023,NE,DIXON,178.8,0.0,0.9534482758620689,110600.0,116000.0,
31053,2004,NE,DODGE,181.5,0.443092340730136,0.9907801418439717,139700.0,141000.0,201.0
31053,2005,NE,DODGE,151.7,0.4433212996389892,0.9892857142857143,138500.0,140000.0,179.0
31053,2006,NE,DODGE,151.5,0.43081525804038895,0.9903703703703703,133700.0,135000.0,180.0
31053,2007,NE,DODGE,159.7,0.4667114996637525,0.9913333333333333,148700.0,150000.0,180.0
31053,2008,NE,DODGE,156.0,0.4544764795144158,0.9762962962962963,131800.0,135000.0,176.0
31053,2009,NE,DODGE,198.1,0.4722222222222222,0.9795918367346939,144000.0,147000.0,208.2
31053,2010,NE,DODGE,156.4,0.47348767737117253,0.9298611111111111,133900.0,144000.0,161.5
31053,2011,NE,DODGE,173.3,0.46735395189003437,0.9884510869565217,145500.0,147200.0,185.1
31053,2012,NE,DODGE,142.9,0.4916833000665336,0.9728155339805825,150300.0,154500.0,196.0
31053,2013,NE,DODGE,191.8,0.49870466321243523,0.9803174603174604,154400.0,157500.0,210.1
31053,2014,NE,DODGE,177.5,0.49075975359342916,0.9499349804941483,146100.0,153800.0,194.3
31053,2015,NE,DODGE,194.8,0.0,0.9902574808629089,142300.0,143700.0,
31053,2016,NE,DODGE,174.8,0.488135593220339,0.9826782145236509,147500.0,150100.0,182.2
31053,2017,NE,DODGE,199.3,0.0,0.9943701618578465,141300.0,142100.0,
31053,2018,NE,DODGE,197.3,0.4818941504178273,0.9822161422708618,143600.0,146200.0,202.0
31053,2019,NE,DODGE,198.2,0.0,0.9935251798561151,138100.0,139000.0,
31053,2020,NE,DODGE,181.6,0.0,0.9679180887372013,141800.0,146500.0,
31053,2021,NE,DODGE,220.8,0.0,0.9713286713286713,138900.0,143000.0,
31053,2022,NE,DODGE,160.2,0.0,0.9664335664335665,138200.0,143000.0,
31053,2023,NE,DODGE,198.2,0.0,0.9916083916083916,141800.0,143000.0,
31055,2004,NE,DOUGLAS,171.9,0.20652173913043478,0.9857142857142858,27600.0,28000.0,187.0
31055,2005,NE,DOUGLAS,147.9,0.2631578947368421,0.9851851851851852,26600.0,27000.0,170.0
31055,2006,NE,DOUGLAS,133.9,0.22924901185770752,0.9730769230769231,25300.0,26000.0,164.0
31055,2007,NE,DOUGLAS,152.2,0.2593856655290102,0.9898648648648649,29300.0,29600.0,184.0
31055,2008,NE,DOUGLAS,133.0,0.0,0.788,19700.0,25000.0,
31055,2009,NE,DOUGLAS,194.0,0.2459016393442623,0.953125,30500.0,32000.0,209.2
31055,2010,NE,DOUGLAS,140.3,0.23507462686567165,0.9537366548042705,26800.0,28100.0,144.0
31055,2011,NE,DOUGLAS,161.0,0.22972972972972974,0.976897689768977,29600.0,30300.0,188.1
